dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018
10/1/2020,10,1,2020,0,0,Russia,RU,RUS,144478050
9/1/2020,9,1,2020,0,0,Russia,RU,RUS,144478050
8/1/2020,8,1,2020,0,0,Russia,RU,RUS,144478050
7/1/2020,7,1,2020,0,0,Russia,RU,RUS,144478050
6/1/2020,6,1,2020,0,0,Russia,RU,RUS,144478050
5/1/2020,5,1,2020,0,0,Russia,RU,RUS,144478050
4/1/2020,4,1,2020,0,0,Russia,RU,RUS,144478050
3/1/2020,3,1,2020,0,0,Russia,RU,RUS,144478050
2/1/2020,2,1,2020,0,0,Russia,RU,RUS,144478050
1/1/2020,1,1,2020,0,0,Russia,RU,RUS,144478050
31/12/2019,31,12,2019,0,0,Russia,RU,RUS,144478050
27/3/2020,27,3,2020,9,0,Rwanda,RW,RWA,12301939
26/3/2020,26,3,2020,1,0,Rwanda,RW,RWA,12301939
25/3/2020,25,3,2020,4,0,Rwanda,RW,RWA,12301939
24/3/2020,24,3,2020,17,0,Rwanda,RW,RWA,12301939
23/3/2020,23,3,2020,2,0,Rwanda,RW,RWA,12301939
22/3/2020,22,3,2020,0,0,Rwanda,RW,RWA,12301939
21/3/2020,21,3,2020,6,0,Rwanda,RW,RWA,12301939
20/3/2020,20,3,2020,0,0,Rwanda,RW,RWA,12301939
19/3/2020,19,3,2020,4,0,Rwanda,RW,RWA,12301939
18/3/2020,18,3,2020,2,0,Rwanda,RW,RWA,12301939
17/3/2020,17,3,2020,0,0,Rwanda,RW,RWA,12301939
16/3/2020,16,3,2020,4,0,Rwanda,RW,RWA,12301939
15/3/2020,15,3,2020,1,0,Rwanda,RW,RWA,12301939
27/3/2020,27,3,2020,0,0,Saint_Kitts_and_Nevis,KN,KNA,52441
26/3/2020,26,3,2020,2,0,Saint_Kitts_and_Nevis,KN,KNA,52441
27/3/2020,27,3,2020,0,0,Saint_Lucia,LC,LCA,181889
26/3/2020,26,3,2020,1,0,Saint_Lucia,LC,LCA,181889
25/3/2020,25,3,2020,0,0,Saint_Lucia,LC,LCA,181889
24/3/2020,24,3,2020,0,0,Saint_Lucia,LC,LCA,181889
23/3/2020,23,3,2020,0,0,Saint_Lucia,LC,LCA,181889
22/3/2020,22,3,2020,0,0,Saint_Lucia,LC,LCA,181889
21/3/2020,21,3,2020,0,0,Saint_Lucia,LC,LCA,181889
20/3/2020,20,3,2020,0,0,Saint_Lucia,LC,LCA,181889
19/3/2020,19,3,2020,0,0,Saint_Lucia,LC,LCA,181889
18/3/2020,18,3,2020,0,0,Saint_Lucia,LC,LCA,181889
17/3/2020,17,3,2020,0,0,Saint_Lucia,LC,LCA,181889
16/3/2020,16,3,2020,0,0,Saint_Lucia,LC,LCA,181889
15/3/2020,15,3,2020,2,0,Saint_Lucia,LC,LCA,181889
27/3/2020,27,3,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110210
26/3/2020,26,3,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110210
25/3/2020,25,3,2020,0,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110210
13/3/2020,13,3,2020,1,0,Saint_Vincent_and_the_Grenadines,VC,VCT,110210
27/3/2020,27,3,2020,10,0,San_Marino,SM,SMR,33785
26/3/2020,26,3,2020,21,0,San_Marino,SM,SMR,33785
25/3/2020,25,3,2020,0,1,San_Marino,SM,SMR,33785
24/3/2020,24,3,2020,36,0,San_Marino,SM,SMR,33785
23/3/2020,23,3,2020,0,0,San_Marino,SM,SMR,33785
22/3/2020,22,3,2020,0,6,San_Marino,SM,SMR,33785
21/3/2020,21,3,2020,25,0,San_Marino,SM,SMR,33785
20/3/2020,20,3,2020,17,0,San_Marino,SM,SMR,33785
19/3/2020,19,3,2020,5,3,San_Marino,SM,SMR,33785
18/3/2020,18,3,2020,2,2,San_Marino,SM,SMR,33785
17/3/2020,17,3,2020,4,2,San_Marino,SM,SMR,33785
16/3/2020,16,3,2020,6,2,San_Marino,SM,SMR,33785
15/3/2020,15,3,2020,19,0,San_Marino,SM,SMR,33785
14/3/2020,14,3,2020,6,0,San_Marino,SM,SMR,33785
13/3/2020,13,3,2020,1,2,San_Marino,SM,SMR,33785
12/3/2020,12,3,2020,4,1,San_Marino,SM,SMR,33785
11/3/2020,11,3,2020,13,0,San_Marino,SM,SMR,33785
10/3/2020,10,3,2020,12,1,San_Marino,SM,SMR,33785
9/3/2020,9,3,2020,11,0,San_Marino,SM,SMR,33785
8/3/2020,8,3,2020,3,0,San_Marino,SM,SMR,33785
7/3/2020,7,3,2020,1,0,San_Marino,SM,SMR,33785
6/3/2020,6,3,2020,7,0,San_Marino,SM,SMR,33785
5/3/2020,5,3,2020,5,0,San_Marino,SM,SMR,33785
4/3/2020,4,3,2020,2,0,San_Marino,SM,SMR,33785
2/3/2020,2,3,2020,7,1,San_Marino,SM,SMR,33785
1/3/2020,1,3,2020,0,0,San_Marino,SM,SMR,33785
29/2/2020,29,2,2020,0,0,San_Marino,SM,SMR,33785
28/2/2020,28,2,2020,1,0,San_Marino,SM,SMR,33785
27/2/2020,27,2,2020,0,0,San_Marino,SM,SMR,33785
26/2/2020,26,2,2020,0,0,San_Marino,SM,SMR,33785
25/2/2020,25,2,2020,0,0,San_Marino,SM,SMR,33785
24/2/2020,24,2,2020,0,0,San_Marino,SM,SMR,33785
23/2/2020,23,2,2020,0,0,San_Marino,SM,SMR,33785
22/2/2020,22,2,2020,0,0,San_Marino,SM,SMR,33785
21/2/2020,21,2,2020,0,0,San_Marino,SM,SMR,33785
20/2/2020,20,2,2020,0,0,San_Marino,SM,SMR,33785
19/2/2020,19,2,2020,0,0,San_Marino,SM,SMR,33785
18/2/2020,18,2,2020,0,0,San_Marino,SM,SMR,33785
17/2/2020,17,2,2020,0,0,San_Marino,SM,SMR,33785
16/2/2020,16,2,2020,0,0,San_Marino,SM,SMR,33785
15/2/2020,15,2,2020,0,0,San_Marino,SM,SMR,33785
14/2/2020,14,2,2020,0,0,San_Marino,SM,SMR,33785
13/2/2020,13,2,2020,0,0,San_Marino,SM,SMR,33785
12/2/2020,12,2,2020,0,0,San_Marino,SM,SMR,33785
11/2/2020,11,2,2020,0,0,San_Marino,SM,SMR,33785
10/2/2020,10,2,2020,0,0,San_Marino,SM,SMR,33785
9/2/2020,9,2,2020,0,0,San_Marino,SM,SMR,33785
8/2/2020,8,2,2020,0,0,San_Marino,SM,SMR,33785
7/2/2020,7,2,2020,0,0,San_Marino,SM,SMR,33785
6/2/2020,6,2,2020,0,0,San_Marino,SM,SMR,33785
5/2/2020,5,2,2020,0,0,San_Marino,SM,SMR,33785
4/2/2020,4,2,2020,0,0,San_Marino,SM,SMR,33785
3/2/2020,3,2,2020,0,0,San_Marino,SM,SMR,33785
2/2/2020,2,2,2020,0,0,San_Marino,SM,SMR,33785
1/2/2020,1,2,2020,0,0,San_Marino,SM,SMR,33785
31/1/2020,31,1,2020,0,0,San_Marino,SM,SMR,33785
30/1/2020,30,1,2020,0,0,San_Marino,SM,SMR,33785
29/1/2020,29,1,2020,0,0,San_Marino,SM,SMR,33785
28/1/2020,28,1,2020,0,0,San_Marino,SM,SMR,33785
27/1/2020,27,1,2020,0,0,San_Marino,SM,SMR,33785
26/1/2020,26,1,2020,0,0,San_Marino,SM,SMR,33785
25/1/2020,25,1,2020,0,0,San_Marino,SM,SMR,33785
24/1/2020,24,1,2020,0,0,San_Marino,SM,SMR,33785
23/1/2020,23,1,2020,0,0,San_Marino,SM,SMR,33785
22/1/2020,22,1,2020,0,0,San_Marino,SM,SMR,33785
21/1/2020,21,1,2020,0,0,San_Marino,SM,SMR,33785
20/1/2020,20,1,2020,0,0,San_Marino,SM,SMR,33785
19/1/2020,19,1,2020,0,0,San_Marino,SM,SMR,33785
18/1/2020,18,1,2020,0,0,San_Marino,SM,SMR,33785
17/1/2020,17,1,2020,0,0,San_Marino,SM,SMR,33785
16/1/2020,16,1,2020,0,0,San_Marino,SM,SMR,33785
15/1/2020,15,1,2020,0,0,San_Marino,SM,SMR,33785
14/1/2020,14,1,2020,0,0,San_Marino,SM,SMR,33785
13/1/2020,13,1,2020,0,0,San_Marino,SM,SMR,33785
12/1/2020,12,1,2020,0,0,San_Marino,SM,SMR,33785
11/1/2020,11,1,2020,0,0,San_Marino,SM,SMR,33785
10/1/2020,10,1,2020,0,0,San_Marino,SM,SMR,33785
9/1/2020,9,1,2020,0,0,San_Marino,SM,SMR,33785
8/1/2020,8,1,2020,0,0,San_Marino,SM,SMR,33785
7/1/2020,7,1,2020,0,0,San_Marino,SM,SMR,33785
6/1/2020,6,1,2020,0,0,San_Marino,SM,SMR,33785
5/1/2020,5,1,2020,0,0,San_Marino,SM,SMR,33785
4/1/2020,4,1,2020,0,0,San_Marino,SM,SMR,33785
3/1/2020,3,1,2020,0,0,San_Marino,SM,SMR,33785
2/1/2020,2,1,2020,0,0,San_Marino,SM,SMR,33785
1/1/2020,1,1,2020,0,0,San_Marino,SM,SMR,33785
31/12/2019,31,12,2019,0,0,San_Marino,SM,SMR,33785
27/3/2020,27,3,2020,112,1,Saudi_Arabia,SA,SAU,33699947
26/3/2020,26,3,2020,133,1,Saudi_Arabia,SA,SAU,33699947
25/3/2020,25,3,2020,205,1,Saudi_Arabia,SA,SAU,33699947
24/3/2020,24,3,2020,51,0,Saudi_Arabia,SA,SAU,33699947
23/3/2020,23,3,2020,119,0,Saudi_Arabia,SA,SAU,33699947
22/3/2020,22,3,2020,118,0,Saudi_Arabia,SA,SAU,33699947
21/3/2020,21,3,2020,36,0,Saudi_Arabia,SA,SAU,33699947
20/3/2020,20,3,2020,67,0,Saudi_Arabia,SA,SAU,33699947
19/3/2020,19,3,2020,38,0,Saudi_Arabia,SA,SAU,33699947
18/3/2020,18,3,2020,0,0,Saudi_Arabia,SA,SAU,33699947
17/3/2020,17,3,2020,15,0,Saudi_Arabia,SA,SAU,33699947
16/3/2020,16,3,2020,32,0,Saudi_Arabia,SA,SAU,33699947
15/3/2020,15,3,2020,0,0,Saudi_Arabia,SA,SAU,33699947
14/3/2020,14,3,2020,24,0,Saudi_Arabia,SA,SAU,33699947
13/3/2020,13,3,2020,17,0,Saudi_Arabia,SA,SAU,33699947
12/3/2020,12,3,2020,25,0,Saudi_Arabia,SA,SAU,33699947
11/3/2020,11,3,2020,5,0,Saudi_Arabia,SA,SAU,33699947
10/3/2020,10,3,2020,4,0,Saudi_Arabia,SA,SAU,33699947
9/3/2020,9,3,2020,4,0,Saudi_Arabia,SA,SAU,33699947
8/3/2020,8,3,2020,2,0,Saudi_Arabia,SA,SAU,33699947
6/3/2020,6,3,2020,4,0,Saudi_Arabia,SA,SAU,33699947
3/3/2020,3,3,2020,1,0,Saudi_Arabia,SA,SAU,33699947
27/3/2020,27,3,2020,6,0,Senegal,SN,SEN,15854360
26/3/2020,26,3,2020,13,0,Senegal,SN,SEN,15854360
25/3/2020,25,3,2020,7,0,Senegal,SN,SEN,15854360
24/3/2020,24,3,2020,12,0,Senegal,SN,SEN,15854360
23/3/2020,23,3,2020,11,0,Senegal,SN,SEN,15854360
22/3/2020,22,3,2020,9,0,Senegal,SN,SEN,15854360
21/3/2020,21,3,2020,11,0,Senegal,SN,SEN,15854360
20/3/2020,20,3,2020,0,0,Senegal,SN,SEN,15854360
19/3/2020,19,3,2020,5,0,Senegal,SN,SEN,15854360
18/3/2020,18,3,2020,4,0,Senegal,SN,SEN,15854360
17/3/2020,17,3,2020,1,0,Senegal,SN,SEN,15854360
16/3/2020,16,3,2020,5,0,Senegal,SN,SEN,15854360
15/3/2020,15,3,2020,2,0,Senegal,SN,SEN,15854360
14/3/2020,14,3,2020,13,0,Senegal,SN,SEN,15854360
13/3/2020,13,3,2020,2,0,Senegal,SN,SEN,15854360
6/3/2020,6,3,2020,1,0,Senegal,SN,SEN,15854360
5/3/2020,5,3,2020,2,0,Senegal,SN,SEN,15854360
3/3/2020,3,3,2020,1,0,Senegal,SN,SEN,15854360
27/3/2020,27,3,2020,81,1,Serbia,RS,SRB,6982084
26/3/2020,26,3,2020,54,1,Serbia,RS,SRB,6982084
25/3/2020,25,3,2020,27,0,Serbia,RS,SRB,6982084
24/3/2020,24,3,2020,34,0,Serbia,RS,SRB,6982084
23/3/2020,23,3,2020,39,0,Serbia,RS,SRB,6982084
22/3/2020,22,3,2020,14,0,Serbia,RS,SRB,6982084
21/3/2020,21,3,2020,9,1,Serbia,RS,SRB,6982084
20/3/2020,20,3,2020,32,0,Serbia,RS,SRB,6982084
19/3/2020,19,3,2020,22,0,Serbia,RS,SRB,6982084
18/3/2020,18,3,2020,15,0,Serbia,RS,SRB,6982084
17/3/2020,17,3,2020,2,0,Serbia,RS,SRB,6982084
16/3/2020,16,3,2020,9,0,Serbia,RS,SRB,6982084
15/3/2020,15,3,2020,5,0,Serbia,RS,SRB,6982084
14/3/2020,14,3,2020,17,0,Serbia,RS,SRB,6982084
13/3/2020,13,3,2020,6,0,Serbia,RS,SRB,6982084
12/3/2020,12,3,2020,13,0,Serbia,RS,SRB,6982084
11/3/2020,11,3,2020,4,0,Serbia,RS,SRB,6982084
7/3/2020,7,3,2020,1,0,Serbia,RS,SRB,6982084
27/3/2020,27,3,2020,0,0,Seychelles,SC,SYC,96762
26/3/2020,26,3,2020,0,0,Seychelles,SC,SYC,96762
25/3/2020,25,3,2020,0,0,Seychelles,SC,SYC,96762
24/3/2020,24,3,2020,0,0,Seychelles,SC,SYC,96762
23/3/2020,23,3,2020,0,0,Seychelles,SC,SYC,96762
22/3/2020,22,3,2020,0,0,Seychelles,SC,SYC,96762
21/3/2020,21,3,2020,1,0,Seychelles,SC,SYC,96762
20/3/2020,20,3,2020,0,0,Seychelles,SC,SYC,96762
19/3/2020,19,3,2020,2,0,Seychelles,SC,SYC,96762
18/3/2020,18,3,2020,0,0,Seychelles,SC,SYC,96762
17/3/2020,17,3,2020,1,0,Seychelles,SC,SYC,96762
16/3/2020,16,3,2020,1,0,Seychelles,SC,SYC,96762
15/3/2020,15,3,2020,2,0,Seychelles,SC,SYC,96762
27/3/2020,27,3,2020,26,0,Singapore,SG,SGP,5638676
26/3/2020,26,3,2020,10,0,Singapore,SG,SGP,5638676
25/3/2020,25,3,2020,49,0,Singapore,SG,SGP,5638676
24/3/2020,24,3,2020,54,0,Singapore,SG,SGP,5638676
23/3/2020,23,3,2020,23,0,Singapore,SG,SGP,5638676
22/3/2020,22,3,2020,47,2,Singapore,SG,SGP,5638676
21/3/2020,21,3,2020,40,0,Singapore,SG,SGP,5638676
20/3/2020,20,3,2020,32,0,Singapore,SG,SGP,5638676
19/3/2020,19,3,2020,47,0,Singapore,SG,SGP,5638676
18/3/2020,18,3,2020,23,0,Singapore,SG,SGP,5638676
17/3/2020,17,3,2020,17,0,Singapore,SG,SGP,5638676
16/3/2020,16,3,2020,12,0,Singapore,SG,SGP,5638676
15/3/2020,15,3,2020,14,0,Singapore,SG,SGP,5638676
14/3/2020,14,3,2020,13,0,Singapore,SG,SGP,5638676
13/3/2020,13,3,2020,9,0,Singapore,SG,SGP,5638676
12/3/2020,12,3,2020,12,0,Singapore,SG,SGP,5638676
11/3/2020,11,3,2020,6,0,Singapore,SG,SGP,5638676
10/3/2020,10,3,2020,10,0,Singapore,SG,SGP,5638676
9/3/2020,9,3,2020,12,0,Singapore,SG,SGP,5638676
8/3/2020,8,3,2020,8,0,Singapore,SG,SGP,5638676
7/3/2020,7,3,2020,13,0,Singapore,SG,SGP,5638676
6/3/2020,6,3,2020,5,0,Singapore,SG,SGP,5638676
5/3/2020,5,3,2020,2,0,Singapore,SG,SGP,5638676
4/3/2020,4,3,2020,2,0,Singapore,SG,SGP,5638676
3/3/2020,3,3,2020,2,0,Singapore,SG,SGP,5638676
2/3/2020,2,3,2020,4,0,Singapore,SG,SGP,5638676
1/3/2020,1,3,2020,4,0,Singapore,SG,SGP,5638676
29/2/2020,29,2,2020,2,0,Singapore,SG,SGP,5638676
28/2/2020,28,2,2020,3,0,Singapore,SG,SGP,5638676
27/2/2020,27,2,2020,2,0,Singapore,SG,SGP,5638676
26/2/2020,26,2,2020,1,0,Singapore,SG,SGP,5638676
25/2/2020,25,2,2020,1,0,Singapore,SG,SGP,5638676
24/2/2020,24,2,2020,0,0,Singapore,SG,SGP,5638676
23/2/2020,23,2,2020,3,0,Singapore,SG,SGP,5638676
22/2/2020,22,2,2020,1,0,Singapore,SG,SGP,5638676
21/2/2020,21,2,2020,1,0,Singapore,SG,SGP,5638676
20/2/2020,20,2,2020,3,0,Singapore,SG,SGP,5638676
19/2/2020,19,2,2020,4,0,Singapore,SG,SGP,5638676
18/2/2020,18,2,2020,2,0,Singapore,SG,SGP,5638676
17/2/2020,17,2,2020,3,0,Singapore,SG,SGP,5638676
16/2/2020,16,2,2020,5,0,Singapore,SG,SGP,5638676
15/2/2020,15,2,2020,9,0,Singapore,SG,SGP,5638676
14/2/2020,14,2,2020,8,0,Singapore,SG,SGP,5638676
13/2/2020,13,2,2020,3,0,Singapore,SG,SGP,5638676
12/2/2020,12,2,2020,2,0,Singapore,SG,SGP,5638676
11/2/2020,11,2,2020,2,0,Singapore,SG,SGP,5638676
10/2/2020,10,2,2020,3,0,Singapore,SG,SGP,5638676
9/2/2020,9,2,2020,7,0,Singapore,SG,SGP,5638676
8/2/2020,8,2,2020,3,0,Singapore,SG,SGP,5638676
7/2/2020,7,2,2020,2,0,Singapore,SG,SGP,5638676
6/2/2020,6,2,2020,4,0,Singapore,SG,SGP,5638676
5/2/2020,5,2,2020,6,0,Singapore,SG,SGP,5638676
4/2/2020,4,2,2020,0,0,Singapore,SG,SGP,5638676
3/2/2020,3,2,2020,0,0,Singapore,SG,SGP,5638676
2/2/2020,2,2,2020,2,0,Singapore,SG,SGP,5638676
1/2/2020,1,2,2020,3,0,Singapore,SG,SGP,5638676
31/1/2020,31,1,2020,3,0,Singapore,SG,SGP,5638676
30/1/2020,30,1,2020,3,0,Singapore,SG,SGP,5638676
29/1/2020,29,1,2020,2,0,Singapore,SG,SGP,5638676
28/1/2020,28,1,2020,1,0,Singapore,SG,SGP,5638676
27/1/2020,27,1,2020,0,0,Singapore,SG,SGP,5638676
26/1/2020,26,1,2020,1,0,Singapore,SG,SGP,5638676
25/1/2020,25,1,2020,0,0,Singapore,SG,SGP,5638676
24/1/2020,24,1,2020,3,0,Singapore,SG,SGP,5638676
23/1/2020,23,1,2020,0,0,Singapore,SG,SGP,5638676
22/1/2020,22,1,2020,0,0,Singapore,SG,SGP,5638676
21/1/2020,21,1,2020,0,0,Singapore,SG,SGP,5638676
20/1/2020,20,1,2020,0,0,Singapore,SG,SGP,5638676
19/1/2020,19,1,2020,0,0,Singapore,SG,SGP,5638676
18/1/2020,18,1,2020,0,0,Singapore,SG,SGP,5638676
17/1/2020,17,1,2020,0,0,Singapore,SG,SGP,5638676
16/1/2020,16,1,2020,0,0,Singapore,SG,SGP,5638676
15/1/2020,15,1,2020,0,0,Singapore,SG,SGP,5638676
14/1/2020,14,1,2020,0,0,Singapore,SG,SGP,5638676
13/1/2020,13,1,2020,0,0,Singapore,SG,SGP,5638676
12/1/2020,12,1,2020,0,0,Singapore,SG,SGP,5638676
11/1/2020,11,1,2020,0,0,Singapore,SG,SGP,5638676
10/1/2020,10,1,2020,0,0,Singapore,SG,SGP,5638676
9/1/2020,9,1,2020,0,0,Singapore,SG,SGP,5638676
8/1/2020,8,1,2020,0,0,Singapore,SG,SGP,5638676
7/1/2020,7,1,2020,0,0,Singapore,SG,SGP,5638676
6/1/2020,6,1,2020,0,0,Singapore,SG,SGP,5638676
5/1/2020,5,1,2020,0,0,Singapore,SG,SGP,5638676
4/1/2020,4,1,2020,0,0,Singapore,SG,SGP,5638676
3/1/2020,3,1,2020,0,0,Singapore,SG,SGP,5638676
2/1/2020,2,1,2020,0,0,Singapore,SG,SGP,5638676
1/1/2020,1,1,2020,0,0,Singapore,SG,SGP,5638676
31/12/2019,31,12,2019,0,0,Singapore,SG,SGP,5638676
27/3/2020,27,3,2020,0,0,Sint_Maarten,SX,SXM,41486
26/3/2020,26,3,2020,1,0,Sint_Maarten,SX,SXM,41486
3/3/2020,3,3,2020,1,0,Sint_Maarten,SX,SXM,41486
27/3/2020,27,3,2020,10,0,Slovakia,SK,SVK,5447011
26/3/2020,26,3,2020,12,0,Slovakia,SK,SVK,5447011
25/3/2020,25,3,2020,13,0,Slovakia,SK,SVK,5447011
24/3/2020,24,3,2020,6,0,Slovakia,SK,SVK,5447011
23/3/2020,23,3,2020,7,0,Slovakia,SK,SVK,5447011
22/3/2020,22,3,2020,41,0,Slovakia,SK,SVK,5447011
21/3/2020,21,3,2020,14,0,Slovakia,SK,SVK,5447011
20/3/2020,20,3,2020,16,0,Slovakia,SK,SVK,5447011
19/3/2020,19,3,2020,10,0,Slovakia,SK,SVK,5447011
18/3/2020,18,3,2020,13,0,Slovakia,SK,SVK,5447011
17/3/2020,17,3,2020,23,0,Slovakia,SK,SVK,5447011
16/3/2020,16,3,2020,17,0,Slovakia,SK,SVK,5447011
15/3/2020,15,3,2020,14,0,Slovakia,SK,SVK,5447011
14/3/2020,14,3,2020,9,0,Slovakia,SK,SVK,5447011
13/3/2020,13,3,2020,11,0,Slovakia,SK,SVK,5447011
12/3/2020,12,3,2020,3,0,Slovakia,SK,SVK,5447011
11/3/2020,11,3,2020,2,0,Slovakia,SK,SVK,5447011
9/3/2020,9,3,2020,2,0,Slovakia,SK,SVK,5447011
8/3/2020,8,3,2020,2,0,Slovakia,SK,SVK,5447011
7/3/2020,7,3,2020,1,0,Slovakia,SK,SVK,5447011
27/3/2020,27,3,2020,49,1,Slovenia,SI,SVN,2067372
26/3/2020,26,3,2020,48,1,Slovenia,SI,SVN,2067372
25/3/2020,25,3,2020,38,2,Slovenia,SI,SVN,2067372
24/3/2020,24,3,2020,28,0,Slovenia,SI,SVN,2067372
23/3/2020,23,3,2020,31,0,Slovenia,SI,SVN,2067372
22/3/2020,22,3,2020,42,0,Slovenia,SI,SVN,2067372
21/3/2020,21,3,2020,22,0,Slovenia,SI,SVN,2067372
20/3/2020,20,3,2020,33,0,Slovenia,SI,SVN,2067372
19/3/2020,19,3,2020,11,0,Slovenia,SI,SVN,2067372
18/3/2020,18,3,2020,22,1,Slovenia,SI,SVN,2067372
17/3/2020,17,3,2020,34,0,Slovenia,SI,SVN,2067372
16/3/2020,16,3,2020,38,0,Slovenia,SI,SVN,2067372
15/3/2020,15,3,2020,40,0,Slovenia,SI,SVN,2067372
14/3/2020,14,3,2020,45,0,Slovenia,SI,SVN,2067372
13/3/2020,13,3,2020,39,0,Slovenia,SI,SVN,2067372
12/3/2020,12,3,2020,26,0,Slovenia,SI,SVN,2067372
11/3/2020,11,3,2020,15,0,Slovenia,SI,SVN,2067372
9/3/2020,9,3,2020,4,0,Slovenia,SI,SVN,2067372
8/3/2020,8,3,2020,3,0,Slovenia,SI,SVN,2067372
7/3/2020,7,3,2020,3,0,Slovenia,SI,SVN,2067372
6/3/2020,6,3,2020,5,0,Slovenia,SI,SVN,2067372
5/3/2020,5,3,2020,1,0,Slovenia,SI,SVN,2067372
27/3/2020,27,3,2020,1,0,Somalia,SO,SOM,15008154
26/3/2020,26,3,2020,0,0,Somalia,SO,SOM,15008154
25/3/2020,25,3,2020,0,0,Somalia,SO,SOM,15008154
24/3/2020,24,3,2020,0,0,Somalia,SO,SOM,15008154
23/3/2020,23,3,2020,0,0,Somalia,SO,SOM,15008154
22/3/2020,22,3,2020,0,0,Somalia,SO,SOM,15008154
21/3/2020,21,3,2020,0,0,Somalia,SO,SOM,15008154
20/3/2020,20,3,2020,0,0,Somalia,SO,SOM,15008154
19/3/2020,19,3,2020,0,0,Somalia,SO,SOM,15008154
18/3/2020,18,3,2020,0,0,Somalia,SO,SOM,15008154
17/3/2020,17,3,2020,1,0,Somalia,SO,SOM,15008154
27/3/2020,27,3,2020,218,2,South_Africa,ZA,ZAF,57779622
26/3/2020,26,3,2020,152,0,South_Africa,ZA,ZAF,57779622
25/3/2020,25,3,2020,155,0,South_Africa,ZA,ZAF,57779622
24/3/2020,24,3,2020,128,0,South_Africa,ZA,ZAF,57779622
23/3/2020,23,3,2020,34,0,South_Africa,ZA,ZAF,57779622
22/3/2020,22,3,2020,35,0,South_Africa,ZA,ZAF,57779622
21/3/2020,21,3,2020,55,0,South_Africa,ZA,ZAF,57779622
20/3/2020,20,3,2020,34,0,South_Africa,ZA,ZAF,57779622
19/3/2020,19,3,2020,31,0,South_Africa,ZA,ZAF,57779622
18/3/2020,18,3,2020,23,0,South_Africa,ZA,ZAF,57779622
17/3/2020,17,3,2020,11,0,South_Africa,ZA,ZAF,57779622
16/3/2020,16,3,2020,27,0,South_Africa,ZA,ZAF,57779622
15/3/2020,15,3,2020,0,0,South_Africa,ZA,ZAF,57779622
14/3/2020,14,3,2020,7,0,South_Africa,ZA,ZAF,57779622
13/3/2020,13,3,2020,4,0,South_Africa,ZA,ZAF,57779622
12/3/2020,12,3,2020,6,0,South_Africa,ZA,ZAF,57779622
10/3/2020,10,3,2020,4,0,South_Africa,ZA,ZAF,57779622
9/3/2020,9,3,2020,1,0,South_Africa,ZA,ZAF,57779622
8/3/2020,8,3,2020,1,0,South_Africa,ZA,ZAF,57779622
6/3/2020,6,3,2020,1,0,South_Africa,ZA,ZAF,57779622
27/3/2020,27,3,2020,91,8,South_Korea,KR,KOR,51635256
26/3/2020,26,3,2020,104,5,South_Korea,KR,KOR,51635256
25/3/2020,25,3,2020,100,6,South_Korea,KR,KOR,51635256
24/3/2020,24,3,2020,76,7,South_Korea,KR,KOR,51635256
23/3/2020,23,3,2020,64,9,South_Korea,KR,KOR,51635256
22/3/2020,22,3,2020,98,1,South_Korea,KR,KOR,51635256
21/3/2020,21,3,2020,147,3,South_Korea,KR,KOR,51635256
20/3/2020,20,3,2020,87,9,South_Korea,KR,KOR,51635256
19/3/2020,19,3,2020,152,5,South_Korea,KR,KOR,51635256
18/3/2020,18,3,2020,93,5,South_Korea,KR,KOR,51635256
17/3/2020,17,3,2020,84,6,South_Korea,KR,KOR,51635256
16/3/2020,16,3,2020,74,0,South_Korea,KR,KOR,51635256
15/3/2020,15,3,2020,76,3,South_Korea,KR,KOR,51635256
14/3/2020,14,3,2020,107,5,South_Korea,KR,KOR,51635256
13/3/2020,13,3,2020,110,1,South_Korea,KR,KOR,51635256
12/3/2020,12,3,2020,114,6,South_Korea,KR,KOR,51635256
11/3/2020,11,3,2020,242,6,South_Korea,KR,KOR,51635256
10/3/2020,10,3,2020,131,3,South_Korea,KR,KOR,51635256
9/3/2020,9,3,2020,248,1,South_Korea,KR,KOR,51635256
8/3/2020,8,3,2020,367,6,South_Korea,KR,KOR,51635256
7/3/2020,7,3,2020,483,2,South_Korea,KR,KOR,51635256
6/3/2020,6,3,2020,518,7,South_Korea,KR,KOR,51635256
5/3/2020,5,3,2020,438,3,South_Korea,KR,KOR,51635256
4/3/2020,4,3,2020,516,4,South_Korea,KR,KOR,51635256
3/3/2020,3,3,2020,600,6,South_Korea,KR,KOR,51635256
2/3/2020,2,3,2020,686,5,South_Korea,KR,KOR,51635256
1/3/2020,1,3,2020,595,1,South_Korea,KR,KOR,51635256
29/2/2020,29,2,2020,909,3,South_Korea,KR,KOR,51635256
28/2/2020,28,2,2020,427,1,South_Korea,KR,KOR,51635256
27/2/2020,27,2,2020,449,1,South_Korea,KR,KOR,51635256
26/2/2020,26,2,2020,254,3,South_Korea,KR,KOR,51635256
25/2/2020,25,2,2020,130,1,South_Korea,KR,KOR,51635256
24/2/2020,24,2,2020,161,2,South_Korea,KR,KOR,51635256
23/2/2020,23,2,2020,256,3,South_Korea,KR,KOR,51635256
